search-engine,6,4,3,7,8,5,1,2,4368941,4664014,4803633,5798908,5799798,5935641,6134254,6237703
691_D,6,5,7,2,4,8,3,1,181338864,186197517,188446574,189853270,192293979,198876076,200470891,201504990
14_E,1,2,5,4,8,7,6,3,3353650,3607866,3644227,3916726,3943077,4107990,4237590,4591807
rks-swag-level,7,6,5,2,4,3,1,8,3705061,4199057,4269768,4515803,4718699,4719058,5035955,5287871
round-2-problem-1,6,1,2,3,8,4,5,7,3546320,4120048,4182376,4337762,4458432,4487004,4969641,5452152
the-job-party-1,5,7,6,3,2,8,1,4,4057998,4428415,4625553,4660839,4791767,4929014,4953980,6257162
584_A,7,3,6,1,5,8,2,4,3774069,3866297,4149495,4351522,4725099,5076274,5596815,6132342
disha-and-puppies,5,6,1,3,2,7,8,4,16872983,16900024,17033298,18207083,18318881,18454573,19201886,20107873
149_B,1,5,3,7,8,4,2,6,4054579,4069560,4168376,4177732,4214003,4279530,4328687,4403456
battle-of-words,2,3,5,7,1,6,4,8,3799335,3998133,4282247,4344664,4383126,4678641,4807266,4893687
simple-addition,4,3,5,6,8,2,1,7,467347396,472907754,481064179,491739191,493752076,498980611,505869491,506813661
candies-condition,6,5,3,1,7,4,2,8,125325230,126141464,127492107,128151127,128289707,128885580,129442374,134463141
mystery-and-party,7,1,5,6,3,2,8,4,3943840,4077333,4156226,4185323,4376184,4483676,4533545,5101272
neither-less-nor-more,1,2,3,7,6,5,4,8,61444380,67023307,67533597,67918165,68265753,68336735,68676747,72092727
lottery-tickets-1,6,7,1,2,3,4,8,5,4089011,4182609,4246565,4589884,4910209,4965578,5123084,5902918
508_B,6,3,1,8,2,4,5,7,3985611,4107313,4171839,4347874,4612710,4741205,4849157,5061061
26_C,8,7,1,4,6,3,5,2,3281053,3476338,3790126,3863990,4087035,4165170,4173142,4329220
388_B,1,4,7,3,6,2,8,5,8945866,9501735,10058548,10980200,11151193,11282331,11517144,11559230
batman-vs-superman,3,2,5,6,4,8,7,1,84564842,89914209,91323932,92255738,92351318,96512351,102968333,117056969
230_A,2,7,3,6,8,5,1,4,3542536,4036166,4261744,4319131,4421303,4863520,4961743,4997529
mr-president,5,8,4,2,1,6,3,7,56298385,56844794,58356866,60391018,62733272,63035602,63259563,64597527
651_B,6,7,1,5,2,8,4,3,3598518,3618485,3760826,4017402,4147073,4395857,4634745,5236812
mishtis-castle,3,2,6,1,7,5,8,4,3597362,3758001,3865628,3947385,4235412,4272398,4397444,4626970
assorted-arrangement-3,4,8,3,7,2,5,6,1,3937268,3991032,4039153,4089304,4205469,4296459,4735967,4891710
appu-and-sugarcane-farm-2,1,2,6,8,4,3,5,7,3631035,3866889,3894004,4316750,4463534,4571947,5106143,6188697
connectify-2,6,8,1,4,7,2,5,3,4050104,4146662,4384762,4737027,4887874,5142224,5246510,5364658
roys-boolean-function-1,7,1,3,2,6,8,4,5,3513672,3538282,3661668,3688281,3747454,4129966,4672625,5186005
yolo,3,5,1,6,2,7,8,4,4007317,4332806,4404217,4929295,5057937,5284292,5534467,5613206
589_F,1,7,8,3,5,2,6,4,4831695,5594557,5762628,5778282,5782836,5927332,6496898,6740311
309_E,2,6,7,4,1,8,5,3,3620974,4000421,4003922,4275232,4343953,4567940,4870478,4940516
534_B,7,6,3,1,8,5,2,4,3495624,3751606,3754772,4251170,4470077,4473354,4661083,4895818
mehta-and-the-boring-class,4,5,8,6,1,3,2,7,39843846,40219300,41048924,45730788,46362473,47198418,47248726,48155872
super-power-of-2s-2,1,2,6,8,3,4,5,7,23861502,24493151,24599855,24603043,24900493,29092824,29118490,29218595
551_E,1,7,2,8,6,5,3,4,3500214,3858292,4036346,4058467,4203325,4407225,4484615,5159206
117_B,1,3,7,2,6,4,8,5,3488466,3635056,3824716,3983890,4069898,4221390,4234529,5689963
559_B,1,3,7,6,2,8,5,4,3439931,3748062,3841035,3920836,3984995,4172475,5081868,5085449
foo-and-exams-4,3,4,1,7,2,6,5,8,7874467,8016039,9137914,9405624,9822954,9846750,10013896,10274037
between-you-and-machine,6,8,4,1,7,3,2,5,3375737,3568193,3612445,3667101,4254298,4446410,4528421,5304230
maximum-power,6,8,3,1,5,4,7,2,3279194,3420893,3482155,3527465,3624453,3735562,3939009,4512204
magic-circuit,8,5,4,3,1,6,7,2,7612019,8517683,8597094,8680551,8709268,10211436,10298814,10915419
417_B,6,8,7,1,5,3,2,4,3387268,3704921,3868118,4369988,4371963,4552039,4634381,4675840
260_B,6,7,1,8,3,2,4,5,3975769,4150616,4272281,4346262,4507331,4568099,5013681,5314117
691_C,8,2,6,4,5,3,7,1,3700570,3767044,3796988,4129654,4454680,4474725,4721678,4821757
382_E,1,8,6,7,3,5,4,2,3605752,3848375,4049572,4082404,4108846,4206021,4549411,5898580
matching-strings-4,5,7,3,4,2,6,8,1,3650708,3816920,3896828,3945430,3962637,4203270,4205885,4495466
fun-with-palindromes-1,6,2,3,4,8,1,5,7,3622481,3790791,4184908,4218041,4230886,4282128,4456390,4570359
rahul-and-fibonacci-series,4,6,8,1,2,3,7,5,3866770,4187848,4414741,4498710,4533961,4570647,4701455,4800073
showdown,6,1,5,7,3,4,8,2,3787953,4055912,4155136,4190844,4247280,4402274,5100047,5237543
roy-and-cipher-disk,2,3,5,4,1,8,6,7,3852933,4293448,4355914,4453441,4644250,4701024,5443794,5876125
215_D,7,2,6,1,8,5,3,4,3550243,3585939,3912340,4415745,4607704,4612802,4627679,5996693
463_D,1,6,3,4,8,5,2,7,3646287,3758277,3819855,3821912,4261898,4307910,4334039,4659937
panda-and-his-lazy-number,1,4,7,2,6,8,3,5,3995789,4197104,4198621,4560875,4572765,4576324,4757168,4995679
356_A,6,7,2,4,3,1,8,5,3649120,3732359,4035663,4434616,4508297,4512593,4562178,4628045
chotu-and-hug-day,6,4,3,5,8,7,1,2,12677794,12706075,12879099,13145039,13611481,15144509,15547547,16473732
119_C,5,1,6,2,3,7,8,4,4941587,4985627,5170539,5632978,5642199,5966398,6568631,6602490
hackerearth-and-gift-boxes,6,7,3,1,2,5,4,8,13590393,14203960,15482413,17287895,17800450,17926415,17985003,18209218
ranking-4,2,3,6,4,5,1,7,8,8560216,9804821,10228317,10410820,11149788,11202359,11682080,11974459
207_D7,7,2,4,6,3,1,8,5,3335886,3490247,3568599,4384266,4670883,4685572,4802841,5352085
94_B,6,1,7,2,8,5,3,4,3644761,3911353,4087454,4379273,4431404,4501402,4672398,4929074
movie,1,2,5,3,4,8,7,6,3233571,3249014,3432007,3555963,3642862,3910671,4204602,4957966
integers-only-allowed,6,4,1,8,2,3,7,5,3399935,3503058,3542691,3838578,3944665,3948613,4016897,4824185
benny-and-the-broken-odometer,4,3,8,1,2,6,5,7,5257709,5366641,5368203,5471485,5687847,5896088,6056328,6177370
39_E,2,8,7,5,6,4,1,3,3810201,3855734,3976588,3978349,4102044,4127270,4364822,4958337
273_D,6,4,3,8,1,7,5,2,3410615,3453439,3911291,4032903,4115193,4139472,4607415,4787235
partition-manager,1,2,8,3,5,6,7,4,5047264,5706666,5802411,6102620,6679078,6699423,7011330,7097756
466_A,3,6,1,7,8,5,2,4,3294370,3749597,3803705,3890446,4058577,4318628,4550577,4682585
416_C,6,1,7,5,2,3,8,4,3334021,3652821,3743342,3903237,4014005,4033830,4424181,5064927
612_A,6,1,2,5,4,7,3,8,3954448,4036655,4280864,4401744,4474598,4497798,4571891,7207892
turing-and-the-magic-board,2,7,3,1,5,4,8,6,3373297,3558664,3646489,3814704,3983705,3987928,4254007,5347981
sachins-love-letter-b-1,7,3,4,6,2,5,1,8,3352361,3646527,3965747,4058265,4283248,4285091,4643019,5850161
31_D,1,7,4,2,3,8,5,6,4288899,4643144,5069084,5208521,5211491,5224857,5450572,5588859
402_B,7,8,5,2,1,6,3,4,6057414,6296912,6941063,7509526,7736310,7812496,8258795,8556718
matrix-symmetry,5,7,6,1,8,4,2,3,4538517,4823258,4874904,5579853,6147711,6221693,6237700,6753102
492_B,6,2,8,7,4,5,3,1,3749804,3853616,3967954,4057624,4415768,4432991,4448423,4753576
power-of-two-4,6,4,3,8,5,1,2,7,4080592,4140851,4286296,4420381,4551385,4616061,5077399,5099536
20_B,4,7,8,1,3,6,2,5,3519515,3895434,3905452,3941895,3957976,3960149,4146271,4188381
shil-and-birthday-present,3,7,1,6,2,4,8,5,6548824,8404014,8528352,8606795,9014512,9096911,9461299,9513368
597_C,6,8,2,3,7,1,4,5,3632786,3866231,3959053,4047485,4187964,4344355,4735216,5336095
680_A,6,5,8,2,4,7,3,1,3727921,3755883,3966918,4002673,4062018,4114787,4450299,4810859
pravin-saddam-and-their-aptitude-question,8,6,2,1,3,5,7,4,3939364,4091499,4449582,4811827,5173339,5661567,5727835,6191832
question-1-26,5,6,2,3,1,4,7,8,3927839,4111993,4284767,4305160,4338466,4724817,4756302,4784472
331_C1,8,7,5,1,6,2,4,3,3699830,3875922,3964015,4105260,4293472,4594992,4873438,4941202
44_J,6,7,3,1,5,4,2,8,3917611,4217150,4253430,4536164,4593851,4950006,5114519,5137089
121_D,1,5,2,8,3,4,7,6,265783881,270801227,271460279,278256131,278424633,278772429,278787393,283125323
sherlock-and-xor,7,6,1,3,5,8,2,4,3761152,3997999,4203002,4321392,4932571,5040692,5478071,5795777
rendezvous-3,5,3,4,1,6,2,7,8,8234934,9853476,10060693,10547223,10550000,10614642,10940685,11362841
413_C,6,2,7,5,8,4,3,1,4003145,4086479,4337644,4380903,4592805,4632631,4666398,4786296
coprcopr,6,4,3,2,8,7,1,5,1010729608,1017600354,1019482588,1024431509,1043739142,1052940218,1078977538,1114971577
sharmas-area-logic-2,5,8,7,4,6,2,1,3,4142352,4196969,4277689,4385370,4406413,4532570,5021566,5177737
653_A,7,5,8,1,6,2,4,3,3983571,4014689,4044634,4109460,4302866,4493978,4752283,5168552
chang-and-the-mathematical-brainbuster-4,8,2,3,6,7,4,5,1,4244837,4424489,4425036,4653716,4692103,4701854,4835266,5166308
beautiful-badges,1,3,8,2,6,4,5,7,3982874,4048150,4074770,4164392,4408038,4741782,5173806,5591406
335_F,6,1,7,8,5,2,4,3,4028149,4124967,4431149,4534465,4760808,4997687,5357386,5384612
greatest-dumpling-fight,4,1,8,6,5,3,7,2,3333976,3461909,3794351,3825057,3881644,4042052,4074088,4116722
554_B,1,2,7,6,8,5,3,4,3537293,4151191,4189145,4229084,4526197,4575479,4730341,5192566
jungle-run,1,6,3,8,2,7,5,4,38776179,40600037,41117081,41976287,45244557,46062933,46523069,47901998
22-base-conflict,1,2,8,4,7,3,5,6,7431035,7580350,7770807,9076660,9147120,9432573,9944704,11355934
245_C,6,7,5,1,4,3,2,8,3597936,3803622,3844017,4157118,4278200,4417961,4515301,4519919
106_D,7,6,8,2,1,5,4,3,7673026,7992007,9034276,9176536,9203546,9519270,10450694,11283961
55_B,6,7,1,3,5,2,4,8,3990679,4041200,4092690,4252513,4318691,4469130,4583657,5936505
475_C,6,5,7,3,1,8,2,4,3411566,3674106,3897641,3904017,4144086,4498333,4974962,6060641
bringing-it-home,7,3,8,6,1,5,4,2,3690876,3868759,3902762,3973340,4206321,4418808,4749371,4925161
250_C,8,6,7,4,1,2,5,3,3304286,3627622,3719499,3995779,4029214,4042115,4154971,4785473
482_A,2,3,5,6,1,7,8,4,3027028,3437734,3630858,3637281,3830609,3890737,4170613,4947337
600_B,8,1,6,5,7,3,4,2,3799164,3801326,3892352,3957934,4232345,4332911,4765944,5254701
souvenirs-from-wisdom,7,3,4,6,1,8,2,5,16051359,16542679,19016836,19370527,20260051,20645903,20996621,23494048
448_E,6,7,1,5,3,4,2,8,3469022,3756171,3995971,4026842,4653810,4863297,5079792,5308189
366_A,6,8,5,7,2,1,3,4,3544039,3775371,3904300,4013110,4099348,4136880,4622889,4922792
cost-of-data-11,4,1,8,5,2,7,6,3,3795414,3932153,4048631,4207733,4372503,4526511,4687117,6270262
194_A,2,6,1,8,4,3,7,5,4220196,4264907,4302432,4604084,5203429,5218664,5407905,5560798
subly-again,1,4,3,5,7,8,2,6,4286304,4333708,4514911,4763457,4986961,5325984,5465043,5724005
pair-puzzle,2,8,7,4,1,5,6,3,13947496,15006318,16737086,17984121,18414991,18523017,18840926,19479403
v-number,5,4,3,2,1,7,6,8,3432080,3743978,3772701,4562844,4871099,5026720,5260483,5649413
632_E,7,5,6,1,4,8,3,2,9513847,10635372,11488688,12108336,12240706,12405521,12854550,13306641
320_B,1,7,6,4,2,3,5,8,3345717,3890406,4196913,4312520,4417680,4441315,4480480,5131138
676_C,8,2,6,7,1,5,4,3,3813245,3885027,3947881,4195173,4360554,4452824,4624107,4907282
509_C,6,3,7,2,1,8,5,4,3551205,3625574,3653028,3657521,4005425,4061581,4102514,4182094
452_B,1,6,3,8,5,2,7,4,3298373,3550589,3626954,3811921,3917817,4100932,4124599,4130131
commutative,6,8,3,2,1,4,5,7,21846709,23138608,29182413,30361603,30986940,31019301,31551775,32009872
pk-and-lullness-of-his-string-2,5,6,2,1,4,8,7,3,10724461,11056844,12000198,13316379,13365102,13566385,13953986,14924464
save-girlfriend,7,2,3,5,8,1,6,4,20570922,20790515,21023465,21166979,23072037,24817579,25449476,26309448
fibonacci-madness,7,1,3,6,2,8,5,4,3664064,3961060,4029692,4469764,4715305,4888852,4923560,5611884
goris-crush,7,4,5,6,8,2,1,3,5706845,6489036,6752024,6769290,6792285,6809442,6874997,8031471
626_B,6,1,5,4,8,3,7,2,3431610,3870296,3921027,4226951,4259211,4397201,4476652,4680475
45_G,6,1,3,8,5,7,4,2,3339906,3626884,3804463,3892409,3926092,3932387,4621819,4668605
statement,2,8,6,4,5,7,3,1,31423904,31663007,34911217,35816120,37276872,38121171,38149499,39144325
403_D,8,7,6,4,2,1,3,5,21815652,22675577,23418121,23658399,27107709,27414300,30686820,32594065
climbing-stairs-10,7,3,5,8,6,2,4,1,4022806,4225679,4246837,4385809,4454282,4465816,4605049,4765029
61_C,7,6,2,3,1,5,4,8,3871195,3884406,3951607,4039750,4268938,4295537,4569463,4920894
292_A,8,6,3,5,4,7,1,2,3767246,3839633,3849217,3991558,4003740,4039742,4062286,4568734
652_C,7,6,5,8,1,2,4,3,3625385,3781633,3842403,4066909,4251155,4579536,4852248,5597908
610_D,1,5,7,4,2,6,8,3,11235054,14168423,14287905,14585099,14760321,14801125,14877735,15547974
82_B,6,7,8,1,5,3,2,4,3676053,3879114,4016767,4307530,4596443,4970616,5057585,5093443
find-product,1,3,4,6,8,2,5,7,4186351,4273101,4343334,4429420,4489663,4972698,5211432,5388456
109_C,7,1,3,6,4,2,8,5,4220168,4221705,4377003,4803346,4955465,5052590,5326294,6084241
251_D,8,7,1,4,5,3,6,2,3402327,3605111,3872570,4007533,4151129,4171185,4293697,4843746
hasan-and-trip,6,4,8,5,3,7,2,1,4371148,4788938,4835620,4888096,5297015,5647995,5818447,6640801
number-game,7,4,8,5,2,3,1,6,602364644,605451020,608074611,610135107,610323710,610593667,613433862,621863325
47_C,2,6,1,4,5,7,3,8,4025907,4237051,4315940,4336434,4443640,4706257,4909846,4914047
102_B,7,8,4,2,1,3,5,6,3400533,3969405,4128771,4233416,4289387,5025097,5092824,5135555
party-game-1,3,1,7,6,4,8,2,5,26378767,26738678,32326266,32428275,32441465,32984430,33732534,34805927
589_D,1,3,7,4,2,6,8,5,3717919,4008425,4412913,4471732,4602375,4665535,5033338,5721466
609_E,7,3,4,2,6,8,1,5,11100647,11494192,12992408,13629940,13753375,13790264,14099289,14679741
chandu-and-his-girlfriend,1,2,7,8,6,4,5,3,3987975,4057176,4245142,4321489,4446979,4985510,5621815,5641859
mystery-9,6,7,2,4,3,5,1,8,3220810,3253335,3507936,3818219,3987537,4158592,4273954,4377565
448_A,7,6,1,5,3,2,8,4,3296310,3573529,3826653,3931736,4230189,4326200,4357239,5214308
358_E,5,1,4,7,3,6,8,2,9597139,9724300,11849137,12029626,14187034,14274443,14490732,14525083
447_A,7,6,1,3,5,2,4,8,3171550,3544547,3763832,3978625,4198557,4244916,4888709,5423073
diti-and-friends-4,1,2,7,3,4,6,8,5,5342651,5431128,5478637,5507872,5613200,5621762,5865183,6273341
palindrome-check-2,8,4,5,3,1,2,6,7,3914445,4184595,4267906,4739429,5005390,5121804,5275032,5635820
208_B,2,7,4,6,8,5,1,3,3953478,4142915,4260315,4729201,4871112,4992357,5133216,5667728
palin-pairs,1,6,5,2,8,7,4,3,5801021,6053731,6500518,6502822,6576758,6613041,7016634,7170312
291_D,3,6,7,5,8,1,4,2,3271526,3434608,3737339,3893300,3938539,3969773,4138461,4733381
bytelandian-encoding,7,6,2,3,5,8,4,1,3549507,3882159,4108191,4125009,4379948,4707728,4915922,5358627
binomial-coefficient-1,4,8,6,7,5,1,3,2,26217459,26849702,27870942,28764100,29248730,29311866,30084413,30297116
xsquare-and-array-operations,2,3,6,1,5,4,8,7,3872202,4102154,4515690,4572990,4673090,5353947,5498667,5921652
69_C,1,8,4,6,3,5,2,7,4651763,5033693,5143183,5168754,5184541,5639876,5789304,5789438
the-way-to-the-ring,1,6,2,7,5,3,8,4,3756389,3936736,3939861,4065976,4066106,4144445,4197987,4502342
comparing-strings,6,8,2,4,7,1,5,3,3779180,3933723,3966423,3971450,4658822,4862387,4927855,5029971
513_F2,6,2,3,7,5,8,1,4,4090998,4712216,4770287,4799591,5100605,5548330,5611628,7361264
366_D,6,5,8,1,7,2,4,3,3449768,3755467,3922590,4208308,4222923,4552014,4692322,5259651
519_A,6,3,7,1,8,2,4,5,3709709,3727137,3819667,3912515,4460588,4567321,4857620,4932417
686_B,6,1,2,8,5,7,4,3,3503269,3918520,4009566,4431912,4439233,4574289,5243944,5367673
240_E,5,7,1,6,3,4,2,8,14773200,15124675,15406080,15442413,16446618,16964241,17337186,18402025
ashu-and-hog-riders,4,7,8,6,2,3,5,1,3533719,4076160,4086034,4256765,4482233,4511406,4791801,5366102
the-flash,7,2,8,6,5,3,1,4,17380766,17388120,17420923,19932418,20487906,20634019,21083665,21268436
41_B,7,6,1,2,5,8,4,3,3365158,3558604,3786391,4049183,4088311,4250223,4676460,4984337
maximum-resistance-3,8,2,5,1,7,6,4,3,3963668,4005800,4019212,4032848,4138843,4164384,4250236,4350099
611_D,7,5,6,8,3,4,2,1,3689672,3722101,3966333,4231259,4245796,4358062,4423878,6628762
6_D,8,5,4,7,6,3,1,2,3869235,4109645,4130793,4224784,4256820,4453919,4659343,4828161
577_B,6,1,3,5,4,2,7,8,3640768,3647339,4221017,4414403,4452377,4541773,4704839,5281808
293_E,6,7,4,8,5,3,1,2,7506291,7752888,9037146,9146022,9205893,9339787,9518639,10147461
97_E,6,3,7,5,2,4,1,8,11737308,12712070,13028919,14893030,15105821,15239501,15924747,16118009
327_D,5,4,3,8,1,7,2,6,4462647,4763153,4882677,4904070,4921867,5764471,6206741,7191358
121_B,2,7,5,1,6,3,8,4,3578685,3589382,3854027,4271465,4291929,4326688,4339853,4623553
xsquare-and-a-mathematical-quest,2,3,7,5,6,1,4,8,10913925,11950587,12015029,12128198,12339476,15058519,15304978,16111731
problem-4,1,3,4,6,7,8,5,2,3443750,4078362,4307674,4360955,4430039,4861403,5331480,5862459
lucky-numbers-3,7,6,1,4,8,2,5,3,3524892,3783922,3800469,3831392,3883449,4237305,4250182,4265304
roy-and-counting-sorted-substrings-1,2,5,3,7,8,4,1,6,3238175,3948976,4252261,4487969,4565415,4573854,4599775,4818286
331_D3,1,8,4,3,6,5,7,2,3918253,4144061,4366344,4490389,4636758,4947705,5060489,5365032
538_C,7,6,3,8,5,2,1,4,3438506,3565395,3928824,4351406,4510121,4621076,4962293,5067157
problem-3-6,1,4,2,6,7,3,8,5,3527157,3612940,3847563,4035789,4066849,4199522,4987277,5039493
690_A1,6,1,8,4,3,7,5,2,3803731,3854370,3907350,4069200,4070944,4339451,4408490,4935761
407_B,6,7,5,1,8,3,4,2,3541316,3553694,4272632,4372077,4664729,4778235,4857178,5186598
73_A,6,8,5,7,1,2,3,4,3630893,3750466,3798422,3817672,4190573,4888125,5071110,5167680
39_F,1,7,6,2,4,5,3,8,3436990,3530579,3594352,3754668,4062480,4336661,4782333,4810780
problem-6-1,5,1,8,3,7,4,6,2,3878840,4048349,4065741,4135370,4379016,4411511,5510580,5623758
337_A,1,6,2,8,4,7,5,3,3839122,3878553,4233152,4478920,4512977,4628676,4907177,4907442
planegame,5,6,8,7,1,4,2,3,6534933,6887443,6898406,7734332,8202433,8222637,8241812,8654050
cube-change-qualifier2,2,7,4,3,6,1,8,5,3678377,3839125,3963290,4019879,4037462,4361382,4401616,4428828
160_C,5,4,7,6,3,2,1,8,3718475,3998945,4096537,4190487,4320826,4386175,4404825,4488463
191_B,2,6,4,3,1,8,5,7,4188492,4282960,4652344,5048968,5101937,5242341,6235083,6280235
splendid-matrices-10,2,5,1,4,6,3,7,8,3652620,3800623,3953883,4066715,4213839,4236513,5155306,5294108
48_C,2,8,6,4,7,1,3,5,3175216,3380194,3654901,3937647,3984578,4160339,4221376,4345634
little-jhool-and-his-punishment,3,6,4,7,8,5,1,2,3622718,3700952,3719697,4033369,4545685,4740246,4846947,5862571
611_E,1,7,2,3,4,6,5,8,3733411,3940512,4133227,4167406,4194129,4250124,4343959,4455956
incomplete-accounts,6,1,4,5,2,8,7,3,4016548,4090948,4258176,4294787,4296633,4358167,4516979,4573804
267_A,7,3,8,1,6,4,2,5,3449861,3639933,3704278,3858522,4229925,4266027,4470542,4519969
dance-party,7,2,3,6,4,8,1,5,4135958,4168193,4258620,4269246,4340467,4438623,5007188,5332452
152_B,5,2,3,6,1,7,4,8,3369534,3697199,3845794,3882930,3922875,3923472,4065081,4210053
616_E,6,3,7,4,2,5,1,8,3331885,3715171,3818510,3835822,3863489,3880146,4098847,4198498
rest-in-peace-21-1,1,7,5,6,4,3,8,2,3580787,3811235,4171924,4328237,4407377,4740632,4751220,5318868
131_E,7,3,2,4,1,6,5,8,31112964,31846649,34795471,36337451,36890248,37115805,37541216,37871063
sum-of-series-2,4,2,3,6,7,8,1,5,172604731,173869695,174958925,178087396,178468918,178563319,178767208,179792544
21_B,7,8,6,1,3,4,2,5,3328793,3336708,3589358,3691632,3887303,4020182,4122695,4494534
544_B,3,7,6,2,4,1,5,8,3590936,3705845,3911448,4351598,4528702,4581964,4607986,4807979
highest-points,6,8,3,1,4,7,5,2,3612874,3767718,3799619,3883234,3928172,4402944,4512609,5596552
subpalindrome-1,4,1,5,3,8,6,2,7,3844082,3928662,3933317,4197579,4368128,4773682,5065953,5693819
45_D,8,3,1,6,5,7,4,2,3738109,3753676,3836014,4124484,4597295,4634669,5451911,5903001
145_B,5,1,8,4,7,3,2,6,3725447,3860317,3867589,3973725,4139207,4709759,4829516,5359568
lakshman-and-sanjeevni,2,1,6,7,8,3,4,5,62511262,65930336,67682498,67853281,70651204,72200329,72798811,78100107
the-final-confusion,6,3,2,5,4,1,7,8,3842272,3927040,4043423,4589789,4606269,4637722,4941279,6036056
arrays-force-easy-contest,3,6,4,2,8,5,7,1,500440531,507707035,512046646,519278163,521219005,523907929,524715130,541194391
271_B,6,4,8,7,3,1,5,2,9955563,10917567,11242331,11386349,11919821,13470575,13997425,14586390
477_D,3,5,7,6,8,2,1,4,84875934,86899988,87664841,97871535,100215165,101789236,103687535,104404346
best-restaurant-in-town-2,4,6,1,2,3,5,8,7,4159287,4235480,4383632,5070340,5200360,5920843,6178180,7214348
tony-and-cars,4,6,5,8,7,1,3,2,3440544,3496851,4084498,4351884,4808109,5020394,5439073,5571761
278_A,7,3,6,8,4,5,1,2,3333638,3472816,3508446,3543141,4270557,4399747,4584657,5228996
105_C,7,8,6,3,2,4,5,1,4232500,4343177,4521215,4591063,4916212,5079400,5572709,5691337
diagonal-difference-17,3,7,8,2,1,4,6,5,3496920,3850036,4058821,4105608,4179604,4198343,4375092,4712946
help-the-avengers-6,6,8,4,7,5,2,3,1,21087836,23531746,23966643,24218095,25956805,26135784,26372652,32385967
quidditch-practice-problem,1,5,6,4,7,8,3,2,4179985,4368123,4520333,5245491,5304699,5369480,5603979,6244147
aabbaac,4,3,2,8,1,5,7,6,233878185,234571830,234913157,240082991,240467820,241241212,246956310,254898776
508_D,5,1,8,6,2,3,4,7,17160776,17716624,18697579,19827485,19964819,20522437,20736132,20905083
280_C,8,3,7,6,4,2,1,5,6654575,7305986,7366722,7674107,8612792,8744924,9627054,10288041
walter-jesse-and-hcf,3,4,5,2,8,1,7,6,3721875,3978867,4046903,4396422,4992893,5046413,5594991,6245820
aldrin-justice,8,1,5,6,2,3,7,4,3997274,4045293,4314049,5012557,5297539,5366943,6154869,6242474
no-stories-any-more,6,4,7,2,8,3,5,1,81551112,81554866,82738482,83898560,86034616,87936526,88625376,91447839
629_B,7,5,6,2,1,4,8,3,3736829,3815347,4210787,4306714,4347900,4623615,4868042,5047038
518_E,7,6,3,1,8,2,4,5,3536906,3607295,3808929,4012839,4381447,4402059,4700037,4756081
problem-1-8,2,7,6,1,3,4,5,8,3936202,3964749,4039805,4155445,4195176,4245666,4452122,4730638
671_D,7,4,5,6,2,3,8,1,27618529,28018594,30075150,31253575,32189559,32427701,32818025,33668878
problem-2,3,2,6,7,1,5,8,4,3695108,3697877,3749616,3897980,3963968,4432267,4532587,5952625
a-centrifuge,3,6,1,8,5,4,2,7,3725318,3788559,4150989,4311553,4416422,4507079,5072232,5075678
shil-and-survival-game,1,5,3,7,2,6,8,4,3650694,3699084,3758771,4117736,4122140,4129929,4439655,4548561
514_A,6,7,3,2,8,1,5,4,3580547,3796251,3932367,4043049,4604457,4728307,4801852,6319624
maxsum,7,4,6,2,5,8,1,3,3770603,3953944,4229085,4237437,4243070,4350895,4551488,5326851
691_A,8,6,2,7,5,1,3,4,3252460,3603054,4132715,4175663,4183873,4270011,4453043,4948793
birthday-party-6,6,7,2,3,1,4,8,5,3682531,3954375,4151918,4370919,4380178,4422765,4707784,5510334
675_A,1,5,3,6,8,7,2,4,3438867,3594633,3611418,3640537,3642742,3657375,4097884,4762374
a-lcmer,6,1,7,8,3,2,4,5,1630762118,1631453247,1634780072,1638654359,1643170092,1648578660,1651103480,1654446979
669_A,1,7,2,5,6,4,3,8,3810887,4339835,4501741,4912957,4966728,5014128,5901181,6925269
time-limit,1,6,2,4,5,7,8,3,3607354,3684004,3691443,4191133,4237188,4438793,4545710,4876620
imagination-game-easy-contest,5,7,1,6,8,2,4,3,4080807,4222587,4249283,4487288,4535794,4627444,4676456,4696883
429_E,7,6,2,1,8,3,5,4,11271519,11504806,12034278,14151574,14243287,14996548,15342724,15633730
prison-break-5,1,4,5,3,7,2,6,8,3536432,3654762,3756456,3792221,3823909,3855051,3857476,4033135
rahuls-logo,2,1,5,4,7,6,3,8,4210542,4970154,5374294,5433436,5611199,5829587,5878322,6886931
372_C,6,8,7,5,4,2,3,1,3705652,3995008,4309235,4374937,4793430,4954325,5106277,5198193
600_A,5,8,6,7,1,3,2,4,3781659,3832409,3886798,4107802,4401672,4708445,5031001,5123050
379_B,6,8,7,1,5,4,2,3,3369666,3567914,3879867,3928090,4079184,4118529,4665085,4678320
369_B,7,8,6,1,5,2,3,4,3583073,3685556,3943949,4106087,4230902,4289427,4420262,5030086
abhishek-and-jasmine,6,7,8,3,5,2,4,1,7174793,7837871,8210636,8516823,8823471,9197134,9713519,11525692
problem-1-46,3,7,6,1,2,4,5,8,14311206,14346291,15977683,17118874,17341839,17586563,18156712,19441317
numbers-of-interest-1,1,4,3,7,8,5,2,6,4715323,5162255,5675184,5692481,5924274,6051061,6395478,7075306
toy,4,5,6,3,1,2,7,8,3885158,4099264,4132044,4147647,4322433,4326286,4433916,4471704
pro-and-con-list,5,1,6,7,8,3,4,2,3505731,3531453,3616868,3917627,3920005,4269401,4368809,4738466
